movie_id,title,tags
11,Star Wars,princess leia is captured and held hostage by the evil imperial forces in their effort to take over the galactic empire venturesome luke skywalker and dashing captain han solo team together with the loveable robot duo r2d2 and c3po to rescue the beautiful princess and restore peace and justice in the empire adventure action sciencefiction empire galaxy rebellion android hermit smugglingcontraband freedom rebel rescuemission space planet desert superpower oppression spaceopera wizard totalitarianism awestruck excited markhamill harrisonford carriefisher georgelucas
1268870,Nudus,as she awakens from a prolonged coma a woman is shocked to learn all the details of her life her captors her captors have access to horror thriller sciencefiction carlahernndez lexcrusa sayakayokoyama gibrnbazn
1268870,Nudus,as she awakens from a prolonged coma a woman is shocked to learn all the details of her life her captors her captors have access to horror thriller sciencefiction carlahernndez lexcrusa sayakayokoyama gibrnbazn
829560,The Next 365 Days,laura and massimos relationship hangs in the balance as they try to overcome trust issues while a tenacious nacho works to push them apart romance drama gangster bdsm richmanpoorwoman disrespectful annamariasieklucka michelemorrone simonesusinna tomaszmandes barbarabiaows
177572,Big Hero 6,a special bond develops between plussized inflatable robot baymax and prodigy hiro hamada who team up with a group of friends to form a band of hightech heroes adventure family animation action comedy friendship martialarts hero siblingrelationship sanfranciscocalifornia superhero talent cartoon villain basedoncomic comingofage revenge tokyojapan bestfriend anotherdimension robot eastasianlead boygenius supervillain aftercreditsstinger villainarrested supervillain moraldilemma teensuperhero deadbrother hopeful scottadsit ryanpotter danielhenney chriswilliams donhall
559,Spider-Man 3,the seemingly invincible spiderman goes up against an allnew crop of villainsincluding the shapeshifting sandman while spidermans superpowers are altered by an alien organism his alter ego peter parker deals with nemesis eddie brock and also gets caught up in a love triangle action adventure sciencefiction amnesia dualidentity loveofoneslife lossoflovedone forgiveness hostility superhero sandstorm spider wretch sand narcissism egomania basedoncomic sequel revenge symbiote amused tobeymaguire kirstendunst jamesfranco samraimi
402431,Wicked,in the land of oz ostracized and misunderstood greenskinned elphaba is forced to share a room with the popular aristocrat glinda at shiz university and the twos unlikely friendship is tested as they begin to fulfill their respective destinies as glinda the good and the wicked witch of the west drama romance fantasy witch dancing basedonnovelorbook college wish musical femalefriendship bullying basedonplayormusical celebrity prequel singer singing corruptpolitician deathinchildbirth fantasyworld wizard gravity discrimination ostracism womaninwheelchair musicalcomedy sistersisterrelationship belonging cautionary fantasy stereoscopicfilm romanticfantasy cynthiaerivo arianagrande michelleyeoh jonmchu
1148713,The Courier,after shrewdly seizing his chance to join a moneylaundering scheme a modest valet dives into a world of fast cash fast cars  and an inevitable crash thriller crime darkcomedy arnpiper marapedraza luistosar danielcalparsoro
1426672,Christopher - A Beautiful Real Life,pop icon christopher is on the brink of global stardom but the birth of his second child challenges his priorities is the dream worth the cost documentary music musicdocumentary christopher ceciliehaugaardlarsen nynneduvhall
3933,Corpse Bride,in a 19thcentury european village a young man about to be married is whisked away to the underworld and wed to a mysterious corpse bride while his real bride waits bereft in the land of the living romance fantasy animation skeleton lovetriangle cheating weddingvows shyness arrangedmarriage marriage grave villain musical weddingring money stopmotion wedding corpse weddingceremony playingpiano parents macabre darkfantasy ring scoundrel 19thcentury underworld romantic ghoulish johnnydepp helenabonhamcarter emilywatson timburton mikejohnson
285965,Promised Land,directed by zbigniew gniazdowski and aleksander hertz drama jadwigasmosarska kazimierzjunoszastepowski antonirzanski zbigniewgniazdowski aleksanderhertz
1124620,The Monkey,when twin brothers find a mysterious windup monkey a series of outrageous deaths tear their family apart twentyfive years later the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy horror comedy siblingrelationship shotgun supernatural drums harpoon darkcomedy gore twinbrother maine decapitation accidentaldeath wasp monkey explodingbody death evil eviltwin basedonshortstory dualrole aftercreditsstinger cursed 1990s fathersonrelationship mothersonrelationship brotherbrotherrelationship toymonkey supernaturalhorror toy cursedobject horror disgusted japaneserestaurant fathersonestrangement blackcomedy theojames tatianamaslany christianconvery osgoodperkins
2062,Ratatouille,remy a resident of paris appreciates good food and has quite a sophisticated palate he would love to become a chef so he can create and enjoy culinary masterpieces to his hearts delight the only problem is remy is a rat when he winds up in the sewer beneath one of paris finest restaurants the rodent gourmet finds himself ideally placed to realize his dream animation comedy family fantasy work siblingrelationship parisfrance expensiverestaurant river confidence cooking evacuation mouse leavingonesfamily restaurant villain restaurantcritic spice cookbook food chef sewer unlikelyfriendship frenchrestaurant rat frenchcuisine finedining pattonoswalt ianholm louromano bradbird
211922,Bless the Woman,tiny soviet village by the sea in the years before the second world war a very young girl vera falls madly in love with an older military officer who is visiting from out of town she leaves her home and family to live with him in various military posts where he serves with the army through the difficulties of army life and years of war her love for this older man survives and she gives herself completely without reservation this film is about friendship loss survival loyalty and the wonderful gift of unconditional love which is only given to a few drama romance svetlanakhodchenkova aleksandrbaluev innachurikova stanislavgovorukhin
166428,How to Train Your Dragon: The Hidden World,as hiccup fulfills his dream of creating a peaceful dragon utopia toothless discovery of an untamed elusive mate draws the night fury away when danger mounts at home and hiccups reign as village chief is tested both dragon and rider must make impossible decisions to save their kind animation family adventure basedonnovelorbook flying affectation villain melancholy vikingsnorsemen sequel overpopulation dragon loveinterest basedonchildrensbook mourning nostalgic speculative mysterious thoughtful somber philosophical reflective complex wonder loving playful introspective inspirational grand intimate joyous dramatic suspenseful reminiscent sentimental witty intense romantic whimsical admiring adoring ambiguous amused apologetic appreciative approving awestruck bold celebratory cheerful comforting compassionate complicated empathetic enchant enthusiastic exuberant gentle hopeful optimistic powerful sincere sympathetic vibrant jaybaruchel americaferrera fmurrayabraham deandeblois
1414272,Belyas,audrey avila denise esteban and dani yoshida star as sultry belyas a housewife who is tired of her controlling husband takes a different turn when two young prostitutes rent their apartment as she befriends the two she begins to admire the sexual freedom they have drama softcore lgbt lesbian girlslove lesbiankiss sexy audreyavila daniyoshida deniseesteban gbsampedro
39254,Real Steel,charlie kenton is a washedup fighter who retired from the ring when robots took over the sport after his robot is trashed he reluctantly teams up with his estranged son to rebuild and train an unlikely contender action sciencefiction drama future sports parentchildrelationship fight robot prizefight fathersonreunion robotfighting vibrant 2020s hughjackman dakotagoyo evangelinelilly shawnlevy
131631,The Hunger Games: Mockingjay - Part 1,katniss everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic capitol sciencefiction adventure thriller basedonnovelorbook resistance dystopia postapocalypticfuture sequel femaleprotagonist bowandarrow game futurewar revolt classprejudice humansubjugation basedonyoungadultnovel jenniferlawrence joshhutcherson liamhemsworth francislawrence
9502,Kung Fu Panda,when the valley of peace is threatened lazy po the panda discovers his destiny as the chosen one and trains to become a kung fu hero but transforming the unsleek slacker into a brave warrior wont be easy its up to master shifu and the furious five  tigress crane mantis viper and monkey  to give it a try animation family comedy action adventure martialarts kungfu strongwoman china tiger bravery restaurant villain shop panda sensei anthropomorphism fighting master destiny crane aftercreditsstinger wuxia monkeywarrior philosophical viper inspirational lighthearted jackblack angelinajolie dustinhoffman markosborne johnstevenson
290098,The Handmaiden,1930s korea in the period of japanese occupation a new girl sookee is hired as a handmaiden to a japanese heiress hideko who lives a secluded life on a large countryside estate with her domineering uncle kouzuki but the maid has a secret she is a pickpocket recruited by a swindler posing as a japanese count to help him seduce the lady to elope with him rob her of her fortune and lock her up in a madhouse the plan seems to proceed according to plan until sookee and hideko discover some unexpected emotions thriller drama romance jealousy basedonnovelorbook library pickpocket conman swindler lesbianrelationship mansion lust lgbt noblewoman shocking eroticthriller conwoman 1930s ladysmaid handmade seducer japaneseoccupationofkorea lesbian girlslove amused excited kimminhee kimtaeri hajungwoo parkchanwook
1098006,Fountain of Youth,a treasurehunting mastermind assembles a team for a lifechanging adventure but to outwit and outrun threats at every turn hell need someone even smarter than he is his estranged sister adventure fantasy mystery egypt treasure fountainofyouth secretorganization heist artthief sibling healingpower estrangedfamilymember pharaoh ancient history johnkrasinski natalieportman eizagonzlez guyritchie
271110,Captain America: Civil War,following the events of age of ultron the collective governments of the world pass an act designed to regulate all superhuman activity this polarizes opinion amongst the avengers causing two factions to side with iron man or captain america which causes an epic battle between former allies adventure action sciencefiction superhero basedoncomic sequel supersoldier aftercreditsstinger duringcreditsstinger marvelcinematicuniversemcu angry superheroteamup bitter chrisevans robertdowneyjr scarlettjohansson joerusso anthonyrusso
240,The Godfather Part II,in the continuing saga of the corleone crime family a young vito corleone grows up in sicily and in 1910s new york in the 1950s michael corleone attempts to expand the family business into las vegas hollywood and cuba drama crime newyearseve newyorkcity basedonnovelorbook italianamerican cuba italy gangster praise blackmail symbolism senator revenge murder betrayal organizedcrime extortion mafia lawyer suburb sicilianmafia corruptpolitician aggressive 1950s newyear vindictive cautionary violence admiring audacious alpacino robertduvall dianekeaton francisfordcoppola
811941,Devara: Part 1,devara a fearless man from a coastal region embarks on a perilous journey into the treacherous world of the sea to safeguard the lives of his people unbeknownst to him his brother bhaira is plotting a conspiracy against him as events unfold devara passes on his legacy to his mildmannered and timid son varada action drama sea ship redsea boat fear battle unassuming swords ships violence boats ntramaraojr saifalikhan prakashraj koratalasiva
324552,John Wick: Chapter 2,john wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins guild bound by a blood oath to aid him wick travels to rome and does battle against some of the worlds most dangerous killers action thriller crime martialarts assassin hitman italy roof secretorganization sequel revenge shootout dog handshake neonoir guns dark clich rooftop keanureeves common laurencefishburne chadstahelski
12,Finding Nemo,nemo an adventurous young clownfish is unexpectedly taken from his great barrier reef home to a dentists office aquarium its up to his worrisome father marlin and a friendly but forgetful fish dory to bring nemo home  meeting vegetarian sharks surfer dude turtles hypnotic jellyfish hungry seagulls and more along the way animation family fish sydneyaustralia parentchildrelationship anthropomorphism harbor underwater shark pelican fishtank greatbarrierreef seaturtle missingchild aftercreditsstinger duringcreditsstinger shorttermmemoryloss clownfish fathersonreunion protectivefather melodramatic albertbrooks ellendegeneres alexandergould andrewstanton
22705,Cheeky,while scouting out apartments in london for her venetian boyfriend carla rents an apartment overlooking the thames there she meets a real estate agent by the name of moira comedy drama romance adultery italian seduction voyeur eroticmovie exhibitionist yuliyamayarchuk jarnoberardi francescanunzi tintobrass
639720,IF,after discovering she can see everyones imaginary friends a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids comedy fantasy family friendship imaginaryfriend aftercreditsstinger imaginary liveactionandanimation imagination caileyfleming ryanreynolds johnkrasinski johnkrasinski
1391047,Control Room,a distant space colony where olivia and her colleague arlo is in charge of the colonys control room ensuring the safety and wellbeing of the community but the colony comes under siege from alien creatures sciencefiction thriller horror alexandramasangkay loretomaulen scarcasas luisoberdejo
611251,Jokōsei torio: seikan shiken,three high school girls one is experienced one has fantasies and one is curious what more will they learn before graduation romance drama softcore pinkfilm keiogawa asamimorikawa nanaasada nobuakishirai
387824,Mom's Friend,seong soo a twenty years old boy decided to move to seoul after being accepted into seoul university however he was a victim of real estate scam he then moves into his mothers friends house moreover it turns out that his mothers friend is a sexy selfemployed mother and seong soo is attracted to her drama softcore heoyechang heejeong yeongah myeongseokhwan
1181039,Candle in the Tomb: The Worm Valley,adapted from the 3rd volume in the novel series candle in the tomb by zhang mu ye hu bayi wang kaixuan and shiely yang infected with a curse embark on a journey to king xians tomb to retrieve the haochen bead and break the curse they face ancient organs ghostly visions explosive bugs and a massive salamander action adventure horror monster kumanthong tombraider luoliqun zhangweiwei huxueer daiyilin
110341,The Covered Wagon,two wagon caravans converge at what is now kansas city and combine for the westward push to oregon on their quest the pilgrims will experience desert heat mountain snow hunger and indian attack to complicate matters further a love triangle develops as pretty molly must chose between sam a brute and will the dashing captain of the other caravan can will overcome the skeleton in his closet and win mollys heart adventure western romance coveredwagon loiswilson alanhale ernesttorrence jamescruze
105,Back to the Future,eighties teenager marty mcfly is accidentally sent back in time to 1955 inadvertently disrupting his parents first meeting and attracting his mothers romantic interest marty must repair the damage to history by rekindling his parents romance and  with the help of his eccentric inventor friend doc brown  return to 1985 adventure comedy sciencefiction flyingcar raceagainsttime clocktower carrace lightning guitar inventor journeyinthepast invention timetravel bullying madscientist love fishoutofwater terrorism teenagelove destiny hiddenidentity teenagelife changingthepastorfuture 1950s suspenseful michaeljfox christopherlloyd crispinglover robertzemeckis
288418,Affair,yoonhee is one of the best curators who has everything she meets a celebrated photographer named hyeongseok while preparing for an exhibit she feels attracted towards him at first sight and suggests 100 days of sex games the korean version of nine and a half weeks only instincts control their love no rules exist between them romance drama eroticism hwangbowook yooraseong kimbori kimminjooni kimingyoo
118,Charlie and the Chocolate Factory,a young boy wins a tour through the most magnificent chocolate factory in the world led by the worlds most unusual candy maker adventure comedy family fantasy factoryworker londonengland basedonnovelorbook chocolate candy overweightchild parentchildrelationship grandparentgrandchildrelationship teacher candybar johnnydepp freddiehighmore davidkelly timburton
158759,The Inquiry,a roman agent is sent to palestine to investigate rumors of the resurrection of an executed criminal crime drama history epic religion keithcarradine harveykeitel phyllislogan damianodamiani
258857,Staircases to Nowhere: Making Stanley Kubrick's The Shining,the full oral history story of the making of stanley kubricks horror masterpiece the shining documentary paulwelsh howardberry gdjayalakshmi howardberry
1357633,Solo Leveling -ReAwakening-,over a decade after gates connecting worlds appeared awakening hunters with superpowers weakest hunter sung jinwoo encounters a double dungeon and accepts a mysterious quest becoming the only one able to level up changing his fate a catchup recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience action adventure fantasy animation basedonnovelorbook basedoncomic compilation editedfromtvseries anime basedonwebcomicorwebtoon taitoban gentanakamura harunamikawa shunsukenakashige
1408208,Exit 8,a man gets lost in an underground passage he follows the guide through the passage but one after another strange things happen to him is this space real or an illusion will the man be able to escape the passage horror mystery thriller basedonvideogame station psychological metro psychologicalhorror kazunarininomiya yamatokochi naruasanuma genkikawamura
1040229,T.I.M.,prosthetics scientist abi and her adulterous husband paul adjust to life outside the city as abi begins working for hightech company integrate developing a humanoid ai  tim sciencefiction thriller horror artificialintelligenceai hightechnology evilrobot eamonfarren georginacampbell nathanielparker spencerbrown
296096,Me Before You,a small town girl is caught between deadend jobs a highprofile successful man becomes wheelchair bound following an accident the man decides his life is not worth living until the girl is hired for six months to be his new caretaker worlds apart and trapped together by circumstance the two get off to a rocky start but the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together each finds their world changing in ways neither of them could begin to imagine drama romance depression smalltown basedonnovelorbook england artist wheelchair romance love caretaker caregiver disabled valentinesday twentysomething womandirector accident emiliaclarke samclaflin janetmcteer theasharrock
786892,Furiosa: A Mad Max Saga,as the world falls young furiosa is snatched from the green place of many mothers into the hands of a great biker horde led by the warlord dementus sweeping through the wasteland they encounter the citadel presided over by immortan joe the two tyrants wage war for dominance and furiosa must survive many trials as she puts together the means to find her way home action sciencefiction adventure chase postapocalypticfuture warlord prequel wasteland spinoff struggleforsurvival desert tyrant tyranny masculinity grim revengemurderer motherdaughterrelationship anxious childabduction car bold brisk anyataylorjoy chrishemsworth tomburke georgemiller
1337395,Kiskisan,a steamy tale of love lust and betrayal when adeles sister bea returns with her girlfriend cheska a secret affair begins between cheska and adeles boyfriend rener leading to a climactic ending when theyre caught drama softcore lgbt lesbian girlslove sexy adoring appledy skyegonzaga juancalma bobbybonifacio
940551,Migration,after a migrating duck family alights on their pond with thrilling tales of farflung places the mallard family embarks on a family road trip from new england to new york city to tropical jamaica family comedy adventure animation duck villain migration flight anthropomorphism family animals chef overprotectivefather illumination bird kumailnanjiani elizabethbanks casparjennings benjaminrenner
350,The Devil Wears Prada,andy moves to new york to work in the fashion industry her boss is extremely demanding cruel and wont let her succeed if she doesnt fit into the high class elegant look of their magazine drama comedy newyorkcity journalist parisfrance basedonnovelorbook journalism fashionjournal assistant jobentrant jobinterview editorinchief fashion fashionmagazine bullied citylife fashionindustry bold merylstreep annehathaway emilyblunt davidfrankel
1264854,Wanted: Girlfriend,sheina yu and reina castillo date a man who likes to have sex anytime and anywhere see who can keep up with his strong sexual appetite and be his girlfriend drama romance softcore sexy shienayu yukisakamoto reinacastillo rembergelera
1189735,Fréwaka,care worker shoo who is haunted by a personal tragedy is sent to a remote village to care for an agoraphobic woman who fears both her neighbours and the na sdhe  sinister folkloric entities she believes abducted her decades before horror goat agoraphobia religion deathofmother folklore mysterious traumaticchildhood folkhorror irishfolklore supernaturalhorror independentfilm psychologicalhorror horror sinister claremonnelly brdnneachtain alexandrabustryzhickaya aislinnclarke
1241634,Saiyaara,two artistic souls find harmony through music despite their contrasting worlds as feelings deepen age and circumstances challenge their undeniable bond romance drama admiring ahaanpanday aneetpadda alamkhan mohitsuri
98,Gladiator,after the death of emperor marcus aurelius his devious son takes power and demotes maximus one of romes most capable generals who marcus preferred eventually maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences action drama adventure epic gladiator romeitaly arena senate romanempire parentchildrelationship emperor slavery ancientrome revenge battlefield slaveauction historicalfiction ancientworld combat chariot philosopher barbarianhorde 2ndcentury successor commodus maximus serene defiant gladiador russellcrowe joaquinphoenix connienielsen ridleyscott
72190,World War Z,life for former united nations investigator gerry lane and his family seems content suddenly the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies after barely escaping the chaos lane is persuaded to go on a mission to investigate this disease what follows is a perilous trek around the world where lane must brave horrific dangers and long odds to find answers before human civilization falls action horror sciencefiction thriller philadelphiapennsylvania newjersey basedonnovelorbook dystopia jerusalem endoftheworld apocalypse zombie biting epidemic nuclearweapons multipleperspectives zombieapocalypse virus aggressive anxious frightened hopeful bradpitt mireilleenos daniellakertesz marcforster
250546,Annabelle,a couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists horror prequel evildoll killerdoll spirit demon spinoff doll demonicpossession ghost killertoys toycomestolife theconjuringuniverse annabellewallis wardhorton tonyamendola johnrleonetti
1147416,"Miraculous World: London, At the Edge of Time",to save the future marinette now chronobug must team up with bunnyx to solve the mystery of who discovered ladybugs secret identity animation adventure action fantasy londonengland parisfrance superhero timetravel kids romantic anouckhautbois marienonnenmacher clarasoares thomasastruc
748783,The Garfield Movie,garfield the worldfamous mondayhating lasagnaloving indoor cat is about to have a wild outdoor adventure after an unexpected reunion with his longlost father  scruffy street cat vic  garfield and his canine friend odie are forced from their perfectly pampered life into joining vic in a hilarious highstakes heist family comedy adventure animation friendship cat villain basedoncomic lasagne computeranimation basedoncartoon food dog femalevillain aftercreditsstinger fathersonrelationship adaptation absurd chrispratt samuelljackson hannahwaddingham markdindal
50620,The Twilight Saga: Breaking Dawn - Part 2,after the birth of renesmee the cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the volturi adventure fantasy drama romance basedonnovelorbook vampire villainess affectation romance teenmovie werewolf supernaturalcreature superstrength imprinting crossbreed bloodsucker grudge chiefofpolice wolfpack misinformation seeingthefuture basedonyoungadultnovel kristenstewart robertpattinson taylorlautner billcondon
286687,Love Lesson,koreas most popular song writer heesoo runs into a nineteenyearold boy in the elevator heesoo is inspired by a new song watching him shake at her figure she starts to tell him about women under the excuse that shes teaching him music they fall for each other but things get complicated when her life teacher joonho who taught her about life and music comes back romance drama comedy softcore intimate romantic kimsunyoung byunjunsuk ohchohee kokyeongah
1257009,Primitive War,during the vietnam war a recon unit ventures to an isolated jungle valley to uncover the fate of a missing platoon they soon find themselves in a fight for their lives against an unexpected enemy  prehistoric dinosaurs action horror war vietnamwar basedonnovelorbook survival prehistory prehistoriccreature dinosaur survivalhorror horrornovel war adaptation jeremypiven triciahelfer ryankwanten lukesparke
696506,Mickey 17,unlikely hero mickey barnes finds himself in the extraordinary circumstance of working for an employer who demands the ultimate commitment to the job to die for a living sciencefiction comedy adventure basedonnovelorbook darkcomedy spacetravel spacecolony alienplanet creature spaceadventure humanclone spaceship spacescifi blackcomedy robertpattinson naomiackie stevenyeun bongjoonho
1531018,Sa Gabing Mainit,a slew of vmx beauties are set to heat up your nights in this wildly passionate film nica goes to camp haraya with her friends ellen and tony in order to heal her broken heart and there she meets birthday boy ralph and his friends can ralph give nica back her spark drama sexy angelinearil nicolocco candyveloso topellee
80295,14 and Under,this episodic film is a close relative of wolf hartwigs schoolgirl report movies made by the same people in a similar style around similar topics however this one specifically focuses on the comingofage aspects to an extent that it also touches on delicate issues such as paedophilia comedy romance comingofage virginity haraldbaerow ulrikebutz elkedeuringer ernsthofbauer
396535,Train to Busan,when a zombie virus pushes korea into a state of emergency those trapped on an express train to busan must fight for their own survival horror thriller action adventure zombie train survivalhorror pandemic hostile busansouthkorea southkorea cruel frightened ghoulish zombies gongyoo kimsuan jungyumi yeonsangho
508947,Turning Red,thirteenyearold mei is experiencing the awkwardness of being a teenager with a twist  when she gets too excited she transforms into a giant red panda animation family comedy fantasy friendship canada concert temple shapeshifting torontocanada comingofage teenagegirl femaleprotagonist eastasianlead animals domineeringmother perfectionist aftercreditsstinger womandirector ancestor boyband satirical motherdaughterrelationship rosaliechiang sandraoh avamorse domeeshi
508947,Turning Red,thirteenyearold mei is experiencing the awkwardness of being a teenager with a twist  when she gets too excited she transforms into a giant red panda animation family comedy fantasy friendship canada concert temple shapeshifting torontocanada comingofage teenagegirl femaleprotagonist eastasianlead animals domineeringmother perfectionist aftercreditsstinger womandirector ancestor boyband satirical motherdaughterrelationship rosaliechiang sandraoh avamorse domeeshi
521029,Annabelle Comes Home,determined to keep annabelle from wreaking more havoc demonologists ed and lorraine warren bring the possessed doll to the locked artifacts room in their home placing her safely behind sacred glass and enlisting a priests holy blessing but an unholy night of horror awaits as annabelle awakens the evil spirits in the room who all set their sights on a new targetthe warrens tenyearold daughter judy and her friends horror supernatural babysitter priest doll creepydoll jumpscare possesseddoll supernaturalpower theconjuringuniverse mckennagrace madisoniseman katiesarife garydauberman
372058,Your Name.,high schoolers mitsuha and taki are complete strangers living separate lives but one night they suddenly switch places mitsuha wakes up in takis body and he in hers this bizarre occurrence continues to happen randomly and the two must adjust their lives around each other animation romance drama highschool raceagainsttime dreams afterlife naturaldisaster supernatural timetravel comet romance tragedy school bodyswap highschoolstudent nonlineartimeline starcrossedlovers anime japanesehighschool loving romantic ryunosukekamiki monekamishiraishi ryonarita makotoshinkai
571391,Chicuarotes,cagalera and moloteco are two teenagers from san gregorio atlapulco who are desperate to get out and move up and away from oppressive circumstances when they hear of an opportunity to buy a spot in the electricians union which could transform their lives they quickly devolve into the criminal adult underworld of mexico city in a bid to buy their freedom drama crime comingofage teenageboy pettycrimes pettycriminal teenager gaybrother bennyemmanuel gabrielcarbajal leidigutirrez gaelgarcabernal
353081,Mission: Impossible - Fallout,when an imf mission ends badly the world is faced with dire consequences as ethan hunt takes it upon himself to fulfill his original briefing the cia begin to question his loyalty and his motives the imf team find themselves in a race against time hunted by assassins while trying to prevent a global catastrophe action adventure mask raceagainsttime londonengland centralintelligenceagencycia helicopter parisfrance plutonium chase gun spy countdown fakeidentity stunt fistfight doubleagent norway sequel infiltration mi6 motorcycle killer bombremotedetonator nuclearweapons handgun fictionalgovernmentagency handtohandcombat motorcyclechase governmentagency kashmir frenchpolice helicopterchase basedontvseries secretgovernmentagency action excited terrorist cia tomcruise henrycavill vingrhames christophermcquarrie
718930,Bullet Train,unlucky assassin ladybug is determined to do his job peacefully after one too many gigs gone off the rails fate however may have other plans as ladybugs latest mission puts him on a collision course with lethal adversaries from around the globeall with connected yet conflicting objectiveson the worlds fastest train action comedy thriller mission japan assassin basedonnovelorbook train luck deadlysnake duringcreditsstinger amused shinkansen bradpitt joeyking aarontaylorjohnson davidleitch
147441,Exodus: Gods and Kings,the defiant leader moses rises up against the egyptian pharaoh ramses setting 400000 slaves on a monumental journey of escape from egypt and its terrifying cycle of deadly plagues adventure drama action epic moses bible racism slave ancientegypt oldtestament angry aggressive ramses bitter apathetic callous meanspirited biblicalepic christianbale joeledgerton benkingsley ridleyscott
1388874,Boss Ma'am,vad and charm try to outplay each other in a game of deceit when a terror female boss was blackmailed by her assistant she has no choice but to obey and play with her drama softcore sexy jennrosa vernkaye aerolcarmelo iararondaing
335983,Venom,investigative journalist eddie brock attempts a comeback following a scandal but accidentally becomes the host of venom a violent super powerful alien symbiote soon he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own sciencefiction action spacecraft sanfranciscocalifornia superhero antihero alienlifeform basedoncomic aftercreditsstinger duringcreditsstinger businesstycoon symbiote geneticexperiment venom sonysspidermanuniverse tomhardy michellewilliams rizahmed rubenfleischer
1429744,Ziam,in a fight for survival against a horrifying army of zombies a former muay thai fighter must use skill speed and grit to save his girlfriend horror thriller action zombie prinsuparat nuttanichadungwattanawanich wanvaylaboonnithipaisit kulpkaljareuk
939099,swingers ZwingerZ,documentary romance drama swingerclub swinger zwingerz parejasliberales intercambiodepareja zwingerzcom
76341,Mad Max: Fury Road,an apocalyptic story set in the furthest reaches of our planet in a stark desert landscape where humanity is broken and most everyone is crazed fighting for the necessities of life within this world exist two rebels on the run who just might be able to restore order action adventure sciencefiction rescue future australia chase dystopia postapocalypticfuture survival ontherun ontheroad desert convoy peakoil darkfuture car suspenseful awestruck commanding tomhardy charlizetheron nicholashoult georgemiller
1450599,K.O.,a former fighter must find the missing son of an opponent he accidentally killed years ago taking on a brutally violent crime gang in marseille action drama adventure shotgun torture policeinvestigation missingson accidentalkilling widowedmother mmafighter cirylgane alicebeladi fouednabba antoineblossier
389,12 Angry Men,the defense and the prosecution have rested and the jury is filing into the jury room to decide if a young spanishamerican is guilty or innocent of murdering his father what begins as an open and shut case soon becomes a minidrama of each of the jurors prejudices and preconceptions about the trial the accused and each other drama deathpenalty anonymity courtcase court judge jurors fathermurder class heat innocence puertorico basedonplayormusical blackandwhite courtroom courtroomdrama dialogdriven persidangan sidang martinbalsam johnfiedler leejcobb sidneylumet
701387,Bugonia,two conspiracy obsessed young men kidnap the highpowered ceo of a major company convinced that she is an alien intent on destroying planet earth comedy sciencefiction thriller savingtheworld capitalism kidnapping paranoia delusion symbolism remake extraterrestrial powerpolitics mentalillness disturbed hierarchy globalthreat absurdism politicalconflict alienconspiracy ecologism socialcritique suspenseful intense blackcomedy emmastone jesseplemons aidandelbis yorgoslanthimos
335984,Blade Runner 2049,thirty years after the events of the first film a new blade runner lapd officer k unearths a longburied secret that has the potential to plunge whats left of society into chaos ks discovery leads him on a quest to find rick deckard a former lapd blade runner who has been missing for 30 years sciencefiction drama future android bountyhunter artificialintelligenceai genetics dystopia sequel cyberpunk losangelescalifornia lasvegas technoir meditative humanclone bladerunner 2040s cautionary audacious compassionate ryangosling harrisonford anadearmas denisvilleneuve
10681,WALL·E,what if mankind had to leave earth and somebody forgot to turn the last robot off after hundreds of years doing what he was built for walle discovers a new purpose in life when he meets a sleek search robot named eve eve comes to realize that walle has inadvertently stumbled upon the key to the planets future and races back to space to report to the humans meanwhile walle chases eve across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen animation family sciencefiction garbage dystopia spacetravel distantfuture loneliness robot aftercreditsstinger duringcreditsstinger benburtt elissaknight jeffgarlin andrewstanton
65502,Fools' Parade,when a trio of exconvicts led by mattie appleyard is released from prison they hope to open a general store using money mattie has saved during his 40year sentence this attempt is met with great resistance from a corrupt prison official and the banker who issued mattie the check comedy drama thriller 1930s jamesstewart georgekennedy annebaxter andrewvmclaglen
345,Eyes Wide Shut,after dr bill harfords wife alice admits to having sexual fantasies about a man she met bill becomes obsessed with having a sexual encounter he discovers an underground sexual group and attends one of their meetings  and quickly discovers that he is in over his head drama thriller mystery newyorkcity prostitute basedonnovelorbook sexualobsession sacrifice christmasparty eroticism orgy maskedball marriage secretsociety cult marijuana conspiracy consumerism mansion doctor lust drugs disguise illegalprostitution sexualdesire ego bribery macabre voyeurism paranoid maleegos sexparty maritalcrisis relationships costumeshop hooker provocative suspenseful critical tense romantic audacious bold shaggydogstory tomcruise nicolekidman sydneypollack stanleykubrick
