movie_id,title,overview,genres,keywords,cast,crew
9837,The Prince of Egypt,"['The', 'strong', 'bond', 'between', 'two', 'brothers', 'is', 'challenged', 'when', 'their', 'chosen', 'responsibilities', 'set', 'them', 'at', 'odds,', 'with', 'extraordinary', 'consequences.']","['Adventure', 'Animation', 'Drama', 'Family']","['epic', 'egypt', 'moses', 'kingdom', 'pyramid', 'exodus', 'bible', 'musical', 'governance', 'ancient egypt', 'pharaoh', 'woman director', 'passover', 'music', 'dramatic', 'awestruck', 'hopeful', 'powerful', '13th century bc']","['Val Kilmer', 'Ralph Fiennes', 'Michelle Pfeiffer']","['Brenda Chapman', 'Steve Hickner', 'Simon Wells']"
11395,The Santa Clause,"['On', 'Christmas', 'Eve,', 'divorced', 'dad', 'Scott', 'Calvin', 'and', 'his', 'son', 'discover', 'Santa', 'Claus', 'has', 'fallen', 'off', 'their', 'roof.', 'When', 'Scott', 'takes', 'the', 'reins', 'of', 'the', 'magical', 'sleigh,', 'he', 'finds', 'he', 'is', 'now', 'the', 'new', 'Santa,', 'and', 'must', 'convince', 'a', 'world', 'of', 'disbelievers,', 'including', 'himself.']","['Fantasy', 'Drama', 'Comedy', 'Family']","['chicago, illinois', 'holiday', 'christmas party', 'deal', 'santa claus', 'christmas tree', 'nostalgic', 'child custody', 'christmas', 'father son relationship', 'christmas eve']","['Tim Allen', 'Judge Reinhold', 'Wendy Crewson']",['John Pasquin']
316727,The Purge: Election Year,"['Two', 'years', 'after', 'choosing', 'not', 'to', 'kill', 'the', 'man', 'who', 'killed', 'his', 'son,', 'former', 'police', 'sergeant', 'Leo', 'Barnes', 'has', 'become', 'head', 'of', 'security', 'for', 'Senator', 'Charlene', 'Roan,', 'the', 'front', 'runner', 'in', 'the', 'next', 'Presidential', 'election', 'due', 'to', 'her', 'vow', 'to', 'eliminate', 'the', 'Purge.', 'On', 'the', 'night', 'of', 'what', 'should', 'be', 'the', 'final', 'Purge,', 'a', 'betrayal', 'from', 'within', 'the', 'government', 'forces', 'Barnes', 'and', 'Roan', 'out', 'onto', 'the', 'street', 'where', 'they', 'must', 'fight', 'to', 'survive', 'the', 'night.']","['Action', 'Horror', 'Thriller']","['dystopia', 'sequel', 'survival horror', 'calvary', 'legalized murder', 'purge', 'attack on politician', 'military attack']","['Elizabeth Mitchell', 'Frank Grillo', 'Mykelti Williamson']",['James DeMonaco']
487525,The Super Kung-Fu Fighter,"['A', 'bevy', 'of', 'top', 'fighters', 'all', 'fighting', 'to', 'rule', 'the', 'martial', 'world', 'and', 'use', 'the', 'rarest', 'styles', 'ever', 'put', 'on', 'screen.', 'Master', 'Ko,', 'is', 'in', 'possession', 'of', 'a', 'very', 'special', 'sword.', 'A', 'sword', 'that', 'can', 'cut', 'through', 'anything', 'and', 'becomes', 'invisible,', 'it,', 'therefore', 'can', 'easily', 'trick', 'and', 'defeat', 'the', 'enemy.', 'Many', 'people', 'are', 'after', 'this', 'sword.', 'One', 'day,', 'the', 'master', 'gets', 'killed', 'and', 'the', 'sword', 'is', 'stolen.']","['Action', 'Adventure']",[],"['Mang Fei', 'Betty Pei Ti', 'Carter Huang Chia-Ta']",['Sun Yang']
622,The Ninth Gate,"['A', 'rare', 'book', 'dealer', 'finds', 'himself', 'at', 'the', 'heart', 'of', 'a', 'string', 'of', 'paranormal', 'events', 'when', 'he', 'is', 'hired', 'to', 'find', 'the', 'last', 'two', 'copies', 'of', 'a', 'text,', 'The', 'Nine', 'Gates', 'of', 'the', 'Kingdom', 'of', 'Shadows,', 'capable', 'of', 'summoning', 'the', 'Devil.']","['Mystery', 'Thriller', 'Horror']","['hotel', 'new york city', 'suicide', 'library', 'portugal', 'obsession', 'southern france', 'investigation', 'antiquary', 'picture puzzle', 'castle', 'satanism', 'collector', 'lucifer', 'devil', 'demon', 'millionaire', 'book store', 'occult', 'macabre', 'rare book', 'devil worship', 'gnosticism', 'bibliophilia', 'tense', 'sinister', 'bewildered', 'ghoulish', 'ominous', 'occult detective']","['Johnny Depp', 'Frank Langella', 'Lena Olin']",['Roman Polanski']
9804,Waterworld,"['In', 'a', 'futuristic', 'world', 'where', 'the', 'polar', 'ice', 'caps', 'have', 'melted', 'and', 'made', 'Earth', 'a', 'liquid', 'planet,', 'a', 'beautiful', 'barmaid', 'rescues', 'a', 'mutant', 'seafarer', 'from', 'a', 'floating', 'island', 'prison.', 'They', 'escape,', 'along', 'with', 'her', 'young', 'charge,', 'Enola,', 'and', 'sail', 'off', 'aboard', 'his', 'ship.', 'But', 'the', 'trio', 'soon', 'becomes', 'the', 'target', 'of', 'a', 'menacing', 'pirate', 'who', 'covets', 'the', 'map', 'to', ""'Dryland'—which"", 'is', 'tattooed', 'on', ""Enola's"", 'back.']","['Adventure', 'Action', 'Science Fiction']","['sailboat', 'human evolution', 'tattoo', 'ocean', 'mutant', 'pirate gang', 'pirate', 'melting ice caps', 'oil tanker', 'barmaid', 'free diving', 'water planet', 'environmental disaster', 'reluctant hero', 'underwater fight', 'new species of human', 'genetic mutation', 'survival at sea', 'fuel shortage', 'special child', 'futuristic world']","['Kevin Costner', 'Dennis Hopper', 'Jeanne Tripplehorn']",['Kevin Reynolds']
800378,Chikan Densha: OL Kando Kurabe,[],[],"['softcore', 'pink film', 'groper train']","['Rie Asai', 'Kiyomi Itō', 'Akari Nishida']",['Takaaki Hashiguchi']
817,Austin Powers: The Spy Who Shagged Me,"['When', 'diabolical', 'genius', 'Dr.', 'Evil', 'travels', 'back', 'in', 'time', 'to', 'steal', 'superspy', 'Austin', ""Powers's"", '‘mojo,’', 'Austin', 'must', 'return', 'to', 'the', ""swingin'"", ""'60s"", 'himself', '-', 'with', 'the', 'help', 'of', 'American', 'agent,', 'Felicity', 'Shagwell', '-', 'to', 'stop', 'the', 'dastardly', 'plan.', 'Once', 'there,', 'Austin', 'faces', 'off', 'against', 'Dr.', ""Evil's"", 'army', 'of', 'minions', 'to', 'try', 'to', 'save', 'the', 'world', 'in', 'his', 'own', 'unbelievably', 'groovy', 'way.']","['Adventure', 'Comedy', 'Crime', 'Science Fiction']","['android', 'exotic island', 'central intelligence agency (cia)', 'space marine', 'showdown', 'moon', 'usa president', 'saving the world', 'laser gun', 'submarine', 'nasa', 'undercover', 'clone', 'spy', 'car journey', 'time travel', 'supermodel', 'parody', 'aftercreditsstinger', 'duringcreditsstinger', 'ridiculous']","['Mike Myers', 'Heather Graham', 'Verne Troyer']",['Jay Roach']
43947,I Spit on Your Grave,"['A', 'beautiful', 'woman', 'from', 'the', 'city,', 'Jennifer', 'Hills,', 'rents', 'an', 'isolated', 'cabin', 'in', 'the', 'country', 'to', 'write', 'her', 'latest', 'novel.', 'Soon,', 'a', 'group', 'of', 'local', 'lowlifes', 'subject', 'her', 'to', 'a', 'nightmare', 'of', 'degradation,', 'rape,', 'and', 'violence.']","['Thriller', 'Crime', 'Horror']","['rape', 'fondling', 'remake', 'revenge', 'writer', 'garden shears', 'rape and revenge', 'emasculation']","['Sarah Butler', 'Jeff Branson', 'Tracey Walter']",['Steven R. Monroe']
9433,The Edge,"['The', 'plane', 'carrying', 'wealthy', 'Charles', 'Morse', 'crashes', 'down', 'in', 'the', 'Alaskan', 'wilderness.', 'Together', 'with', 'the', 'two', 'other', 'passengers,', 'photographer', 'Robert', 'and', 'assistant', 'Stephen,', 'Charles', 'devises', 'a', 'plan', 'to', 'help', 'them', 'reach', 'civilization.', 'However,', 'his', 'biggest', 'obstacle', 'might', 'not', 'be', 'the', 'elements,', 'or', 'even', 'the', 'Kodiak', 'bear', 'stalking', 'them', '--', 'it', 'could', 'be', 'Robert,', 'whom', 'Charles', 'suspects', 'is', 'having', 'an', 'affair', 'with', 'his', 'wife', 'and', 'would', 'not', 'mind', 'seeing', 'him', 'dead.']","['Action', 'Adventure', 'Drama']","['rescue', 'airplane', 'photographer', 'grizzly bear', 'wilderness', 'supermodel', 'emergency landing', 'survival', 'conflict', 'billionaire', 'crash', 'bear attack', 'animal horror']","['Anthony Hopkins', 'Alec Baldwin', 'Elle Macpherson']",['Lee Tamahori']
629176,Samaritan,"['Thirteen', 'year', 'old', 'Sam', 'Cleary', 'suspects', 'that', 'his', 'mysteriously', 'reclusive', 'neighbor', 'Mr.', 'Smith', 'is', 'actually', 'the', 'legendary', 'vigilante', 'Samaritan,', 'who', 'was', 'reported', 'dead', '25', 'years', 'ago.', 'With', 'crime', 'on', 'the', 'rise', 'and', 'the', 'city', 'on', 'the', 'brink', 'of', 'chaos,', 'Sam', 'makes', 'it', 'his', 'mission', 'to', 'coax', 'his', 'neighbor', 'out', 'of', 'hiding', 'to', 'save', 'the', 'city', 'from', 'ruin.']","['Science Fiction', 'Crime', 'Action']","['post-traumatic stress disorder (ptsd)', 'chaos', 'superhero', 'street riots', 'old man', 'young boy', 'neighbor', 'poverty', 'single mother', 'twins', 'super power', 'unemployment', 'sledgehammer', 'hatred', 'crime gone awry', 'super strength', 'dead father', 'criminal gang', 'epic battle', 'young heroes', 'curious', 'good versus evil']","['Javon Walton', 'Sylvester Stallone', 'Dascha Polanco']",['Julius Avery']
877269,Strange World,"['A', 'journey', 'deep', 'into', 'an', 'uncharted', 'and', 'treacherous', 'land,', 'where', 'fantastical', 'creatures', 'await', 'the', 'legendary', 'Clades—a', 'family', 'of', 'explorers', 'whose', 'differences', 'threaten', 'to', 'topple', 'their', 'latest,', 'and', 'by', 'far', 'most', 'crucial,', 'mission.']","['Animation', 'Family', 'Adventure', 'Science Fiction', 'Fantasy']","['monster', 'coming of age', 'harmony', 'farmer', 'explorer', 'lgbt teen', 'alternative world', 'cliché']","['Jake Gyllenhaal', 'Dennis Quaid', 'Jaboukie Young-White']",['Don Hall']
483906,Polar,"['When', 'a', 'retiring', 'assassin', 'realizes', 'that', 'he', 'is', 'the', 'target', 'of', 'a', 'hit,', 'he', 'winds', 'up', 'back', 'in', 'the', 'game', 'going', 'head', 'to', 'head', 'with', 'a', 'gang', 'of', 'younger,', 'ruthless', 'killers.']","['Action', 'Crime', 'Drama']","['assassin', 'hitman', 'montana', 'chile', 'based on graphic novel', 'isolated house', 'criminal organization', 'neo-noir', 'forced retirement', 'amused']","['Mads Mikkelsen', 'Vanessa Hudgens', 'Katheryn Winnick']",['Jonas Åkerlund']
578803,Red Plum Pavilion,"['Li', 'is', 'a', 'beautiful', 'young', 'woman', 'who', 'is', 'engaged', 'to', 'a', 'handsome', 'scholar,', 'Pei', 'Shunqing.', 'However,', 'a', 'rich', 'evil', 'man,', 'Jia', 'Sidao,', 'is', 'attracted', 'by', ""Li's"", 'beauty', 'and', 'wants', 'to', 'take', 'Li', 'as', 'his', 'concubine.', 'Pei', 'and', 'Li', 'then', 'come', 'to', 'discuss', 'the', 'matter', 'and', 'decide', 'to', 'flee,', 'but', 'they', 'are', 'kidnapped', 'by', ""Jia's"", 'men', 'before', 'they', 'can', 'escape.', 'Jia', 'threatens', 'to', 'kill', 'Pei,', 'and', 'Li', 'finally', 'yields', 'but', 'requests', 'to', 'see', 'Pei', 'for', 'the', 'last', 'time.', 'During', 'their', 'short', 'conversation', 'Li', 'tries', 'to', 'persuade', 'Pei', 'to', 'leave,', 'but', 'he', 'insists', 'that', 'he', 'will', 'not', 'leave', 'without', 'her.', 'Li', 'tells', 'him', 'that', 'she', 'has', 'promised', 'to', 'be', 'Jia’s', 'concubine.', 'Pei', 'has', 'to', 'depart,', 'angry', 'and', 'disappointed.', 'Later,', 'Li', 'tries', 'to', 'kill', 'Jia', 'with', 'his', 'sword', 'before', 'their', 'wedding', 'but', 'she', 'is', 'stabbed', 'to', 'death', 'instead.', ""Li's"", 'ghost', 'then', 'returns', 'to', 'avenge', 'Jia', 'and', 'his', 'men', 'by', 'burning', 'them', 'until', 'only', 'ashes', 'remain.']","['Music', 'Drama']",[],"['Betty Loh Ti', 'Zhao Lei', 'Doreen Chien Rong-Rong']",['Wong Tin-Lam']
186,Lucky Number Slevin,"['Slevin', 'is', 'mistakenly', 'put', 'in', 'the', 'middle', 'of', 'a', 'personal', 'war', 'between', 'the', 'city’s', 'biggest', 'criminal', 'bosses.', 'Under', 'constant', 'watch,', 'Slevin', 'must', 'try', 'not', 'to', 'get', 'killed', 'by', 'an', 'infamous', 'assassin', 'and', 'come', 'up', 'with', 'an', 'idea', 'of', 'how', 'to', 'get', 'out', 'of', 'his', 'current', 'dilemma.']","['Drama', 'Thriller', 'Crime', 'Mystery']","['sniper', 'assassin', 'assassination', 'gambling debt', 'identity', 'boss', 'gangster', 'mistake in person', 'fbi', 'murder', 'sniper rifle', 'horse racing', 'gambler', 'hoodlum', 'aggressive', 'amused', 'assertive']","['Josh Hartnett', 'Morgan Freeman', 'Ben Kingsley']",['Paul McGuigan']
787666,Story of a Beginning,"['In', 'the', 'course', 'of', 'their', 'childish', 'bickering,', 'when', 'the', 'three', 'kids', 'set', 'off', 'to', 'see', 'the', 'origin', 'of', 'their', 'village', 'stream,', 'their', 'difference', 'in', 'beliefs', 'give', 'the', 'journey', 'a', 'surprising', 'turn.']","['Animation', 'Fantasy']",[],[],['Balaram J']
221076,Madam White Snake,"['This', 'Classic', 'Seductive', 'tale', 'of', 'two', 'snakes', 'who', 'assume', 'human', 'forms', 'will', 'send', 'chills', 'of', 'pleasure', 'down', ""viewers'"", 'backs.', 'The', 'Lovely', 'Linda', 'Lin', 'Dai', '(Les', 'Belles,', 'The', 'Kingdom', 'And', 'The', 'Beauty)', 'and', 'margaret', 'Tu', 'Chuan', '(The', 'Dream', 'of', 'The', 'Red', 'Chamber)', 'play', 'the', 'two', 'sister', 'serpents,', 'Pak', 'Su-cheng', 'and', 'Ching', 'Ching.', 'Su-cheng', 'meets', 'Hsu', 'Hsien', '(Chao', 'Lei)', 'one', 'day', 'and', 'recognizes', 'him', 'as', 'her', 'savior', 'in', 'another', 'life', '1,000', 'years', 'ago.', 'She', 'marries', 'him', 'to', 'reward', 'him', 'but', 'the', 'snake-human', 'union', 'brings', 'about', 'problems', 'beyond', 'imagination.']","['Fantasy', 'Romance', 'Drama', 'Music']",[],"['Linda Lin Dai', 'Zhao Lei', 'Margaret Tu Chuan']",['Griffin Yueh Feng']
1531026,L: Lakad,"['Sexy', 'VMX', 'stars', 'Vern', 'Kaye', 'and', 'Paula', 'Santos', 'star', 'in', 'a', 'story', 'about', 'a', 'man,', 'desperate', 'to', 'reclaim', 'his', 'fiancée’s', 'engagement', 'ring', 'by', 'selling', 'their', 'bed', 'that', 'is', 'soon', 'to', 'be', 'drenched', 'in', 'sweat', 'and', 'desire,', 'for', 'lovers', 'hungry', 'for', 'sizzling', 'and', 'sometimes', 'forbidden', 'sex.']",['Drama'],['sexy'],"['Horace Mendoza', 'Vern Kaye', 'Gold Aceron']",['Mervyn Brondial']
447362,Life in a Year,"['A', '17', 'year', 'old', 'finds', 'out', 'that', 'his', 'girlfriend', 'is', 'dying,', 'so', 'he', 'sets', 'out', 'to', 'give', 'her', 'an', 'entire', 'life,', 'in', 'the', 'last', 'year', 'she', 'has', 'left.']","['Drama', 'Romance']",[],"['Jaden Smith', 'Cara Delevingne', 'Cuba Gooding Jr.']",['Mitja Okorn']
10555,Shark Tale,"['Oscar', 'is', 'a', 'small', 'fish', 'whose', 'big', 'aspirations', 'often', 'get', 'him', 'into', 'trouble.', 'Meanwhile,', 'Lenny', 'is', 'a', 'great', 'white', 'shark', 'with', 'a', 'surprising', 'secret', 'that', 'no', 'sea', 'creature', 'would', 'guess:', ""He's"", 'a', 'vegetarian.', 'When', 'a', 'lie', 'turns', 'Oscar', 'into', 'an', 'improbable', 'hero', 'and', 'Lenny', 'becomes', 'an', 'outcast,', 'the', 'two', 'form', 'an', 'unlikely', 'friendship.']","['Animation', 'Action', 'Comedy', 'Family']","['fish', 'secret love', 'hero', 'mission of murder', 'vegetarian', 'threat of death', 'anthropomorphism', 'shark', 'woman director']","['Will Smith', 'Robert De Niro', 'Renée Zellweger']","['Bibo Bergeron', 'Rob Letterman', 'Vicky Jenson']"
12429,Ponyo,"['When', 'Sosuke,', 'a', 'young', 'boy', 'who', 'lives', 'on', 'a', 'clifftop', 'overlooking', 'the', 'sea,', 'rescues', 'a', 'stranded', 'goldfish', 'named', 'Ponyo,', 'he', 'discovers', 'more', 'than', 'he', 'bargained', 'for.', 'Ponyo', 'is', 'a', 'curious,', 'energetic', 'young', 'creature', 'who', 'yearns', 'to', 'be', 'human,', 'but', 'even', 'as', 'she', 'causes', 'chaos', 'around', 'the', 'house,', 'her', 'father,', 'a', 'powerful', 'sorcerer,', 'schemes', 'to', 'return', 'Ponyo', 'to', 'the', 'sea.']","['Animation', 'Fantasy', 'Family']","['princess', 'fish', 'cliff', 'mermaid', 'anime', 'lighthearted', 'sentimental', 'adventure', 'whimsical']","['Yuria Kozuki', 'Hiroki Doi', 'George Tokoro']",['Hayao Miyazaki']
440062,Lucky Purse,"['Film', 'version', 'of', 'Suo', 'Lin', 'Nang,', 'the', 'popular', 'Peking', 'opera', 'written', 'by', 'Weng', 'Ouhong.']","['Drama', 'Music']",['peking opera'],"['Betty Loh Ti', 'Yang Chang', 'Tin Ching']",['Wong Tin-Lam']
943,Lethal Weapon 3,"['Riggs', 'and', 'Murtaugh', 'pursue', 'a', 'former', 'officer', 'who', 'uses', 'his', 'knowledge', 'of', 'police', 'procedure', 'and', 'policies', 'to', 'steal', 'and', 'sell', 'confiscated', 'guns', 'and', 'ammunition', 'to', 'local', 'street', 'gangs.']","['Action', 'Comedy', 'Thriller', 'Crime']","['showdown', 'police', 'sequel', 'mixed martial arts (mma)', 'los angeles, california', 'rookie cop', 'wisecrack humor', 'buddy cop', 'lapd', 'maverick cop', 'aftercreditsstinger', 'action hero', 'shooting', 'cops']","['Mel Gibson', 'Danny Glover', 'Joe Pesci']",['Richard Donner']
254904,The November Man,"['An', 'ex-CIA', 'operative', 'is', 'brought', 'back', 'in', 'on', 'a', 'very', 'personal', 'mission', 'and', 'finds', 'himself', 'pitted', 'against', 'his', 'former', 'pupil', 'in', 'a', 'deadly', 'game', 'involving', 'high', 'level', 'CIA', 'officials', 'and', 'the', 'Russian', 'president-elect.']","['Crime', 'Action', 'Thriller']","['central intelligence agency (cia)', 'based on novel or book', 'retired', 'agent', 'montenegro']","['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko']",['Roger Donaldson']
232672,Blended,"['Recently', 'divorced', 'mom', 'Lauren', 'and', 'widowed', 'dad', 'Jim', 'let', 'their', 'friends', 'push', 'them', 'into', 'a', 'blind', 'date,', 'which', 'goes', 'disastrously', 'wrong.', 'Unsurprisingly,', 'neither', 'wants', 'to', 'see', 'the', 'other', 'ever', 'again.', 'However,', 'fate', 'intervenes', 'when', 'both', 'Jim', 'and', 'Lauren,', 'unbeknownst', 'to', 'each', 'other,', 'purchase', 'one-half', 'of', 'the', 'same', 'vacation', 'package', 'at', 'a', 'South', 'African', 'resort', 'for', 'families,', 'during', 'spring', 'break.', 'They', 'and', 'their', 'children', 'are', 'forced', 'to', 'share', 'the', 'same', 'romantic', 'suite', 'and', 'participate', 'in', 'a', 'slew', 'of', 'family', 'activities', 'together.']","['Comedy', 'Romance']","['single parent', 'baseball', 'extreme sports', 'safari', 'south africa', 'blind date', 'romcom', 'wildlife', 'wild animal', 'teenage crush', 'family vacation', 'single mother', 'divorcee', 'divorced woman', 'widower', 'single father', 'tomboy', 'death of mother', 'spring break', 'mother figure', 'father figure', 'mother son relationship', 'father daughter relationship', 'african music', 'playful', 'absent father', 'hilarious', 'enthusiastic']","['Adam Sandler', 'Drew Barrymore', 'Kevin Nealon']",['Frank Coraci']
1573,Die Hard 2,"['One', 'year', 'after', 'his', 'heroics', 'in', 'Los', 'Angeles,', 'John', 'McClane', 'is', 'an', 'off-duty', 'cop', 'who', 'is', 'the', 'wrong', 'guy', 'in', 'the', 'wrong', 'place', 'at', 'the', 'wrong', 'time.', 'On', 'a', 'snowy', 'Christmas', 'Eve,', 'as', 'he', 'waits', 'for', 'his', ""wife's"", 'plane', 'to', 'land', 'at', 'Washington', 'Dulles', 'International', 'Airport,', 'terrorists', 'take', 'over', 'the', 'air', 'traffic', 'control', 'system', 'in', 'a', 'plot', 'to', 'free', 'a', 'South', 'American', 'army', 'general', 'and', 'drug', 'smuggler', 'being', 'flown', 'into', 'the', 'US', 'to', 'face', 'drug', 'charges.', ""It's"", 'now', 'up', 'to', 'McClane', 'to', 'take', 'on', 'the', 'terrorists,', 'while', 'coping', 'with', 'an', 'inept', 'airport', 'police', 'chief,', 'an', 'uncooperative', 'anti-terrorist', 'squad,', 'and', 'the', 'life', 'of', 'his', 'wife', 'and', 'everyone', 'else', 'trapped', 'in', 'planes', 'circling', 'overhead.']","['Action', 'Thriller']","['helicopter', 'airport', 'based on novel or book', 'ambush', 'cop', 'sequel', 'snow', 'shootout', 'terrorism', 'explosion', 'church', 'commando', 'news reporter', 'air traffic control', 'virginia', 'terrorist plot', 'christmas', 'snowmobile', 'action hero', 'plane crash', 'christmas eve', 'tense', 'airplanes', 'airport police', 'rogue military', 'xmas eve']","['Bruce Willis', 'Bonnie Bedelia', 'William Sadler']",['Renny Harlin']
872906,Jawan,"['An', 'emotional', 'journey', 'of', 'a', 'prison', 'warden,', 'driven', 'by', 'a', 'personal', 'vendetta', 'while', 'keeping', 'up', 'to', 'a', 'promise', 'made', 'years', 'ago,', 'recruits', 'inmates', 'to', 'commit', 'outrageous', 'crimes', 'that', 'shed', 'light', 'on', 'corruption', 'and', 'injustice,', 'in', 'an', 'attempt', 'to', 'get', 'even', 'with', 'his', 'past,', 'and', 'that', 'leads', 'him', 'to', 'an', 'unexpected', 'reunion.']","['Action', 'Crime', 'Thriller']","['revenge', 'vigilantism', 'political', 'admiring']","['Shah Rukh Khan', 'Nayanthara', 'Vijay Sethupathi']",['Atlee']
293167,Kong: Skull Island,"['Explore', 'the', 'mysterious', 'and', 'dangerous', 'home', 'of', 'the', 'king', 'of', 'the', 'apes', 'as', 'a', 'team', 'of', 'explorers', 'ventures', 'deep', 'inside', 'the', 'treacherous,', 'primordial', 'island.']","['Action', 'Adventure', 'Fantasy']","['vietnam veteran', 'island', 'monster', '1970s', 'expedition', 'giant monster', 'giant spider', 'creature', 'spin off', 'u.s. soldier', 'giant animal', 'kaiju', 'aftercreditsstinger', 'giant ape', 'monster island', 'water buffalo', 'uncharted', 'king kong']","['Tom Hiddleston', 'Samuel L. Jackson', 'John Goodman']",['Jordan Vogt-Roberts']
10159,The Rundown,"['When', 'Travis,', 'the', 'mouthy', 'son', 'of', 'a', 'criminal,', 'disappears', 'in', 'the', 'Amazon', 'in', 'search', 'of', 'a', 'treasured', 'artifact,', 'his', 'father', 'sends', 'in', 'Beck,', 'who', 'becomes', ""Travis's"", 'rival', 'for', 'the', 'affections', 'of', 'Mariana,', 'a', 'mysterious', 'Brazilian', 'woman.', 'With', 'his', 'steely', 'disposition,', 'Beck', 'is', 'a', 'man', 'of', 'few', 'words', '--', 'but', 'it', 'takes', 'him', 'all', 'the', 'discipline', 'he', 'can', 'muster', 'to', 'work', 'with', 'Travis', 'to', 'nab', 'a', 'tyrant', ""who's"", 'after', 'the', 'same', 'treasure.']","['Adventure', 'Action', 'Comedy', 'Thriller']","['bounty hunter', 'hunter', 'fight', 'treasure hunt', 'amazon rainforest', 'gold mine', 'jungle', 'brazil', 'amused', 'vibrant']","['Dwayne Johnson', 'Seann William Scott', 'Rosario Dawson']",['Peter Berg']
4347,Atonement,"['As', 'a', '13-year-old,', 'fledgling', 'writer', 'Briony', 'Tallis', 'irrevocably', 'changes', 'the', 'course', 'of', 'several', 'lives', 'when', 'she', 'accuses', 'her', 'older', ""sister's"", 'lover', 'of', 'a', 'crime', 'he', 'did', 'not', 'commit.']","['Drama', 'Romance']","['new love', 'sibling relationship', 'based on novel or book', 'wind', 'nurse', 'loss of loved one', 'flirt', 'world war ii', 'innocence', 'lie', 'letter', 'twist', 'redemption', 'mistake', 'author', 'summer', 'mourning', 'dunkirk', 'london blitz', 'sepsis', 'reminiscent', 'sentimental']","['James McAvoy', 'Keira Knightley', 'Saoirse Ronan']",['Joe Wright']
28264,Nightmare at Shadow Woods,"['Twins', 'Todd', 'and', 'Terry', 'seem', 'like', 'sweet', 'boys', '--', 'that', 'is,', 'until', 'one', 'of', 'them', 'takes', 'an', 'axe', 'to', 'the', 'face', 'of', 'a', 'fellow', 'patron', 'at', 'the', 'local', 'drive-in.']","['Horror', 'Thriller']","['parent child relationship', 'psychopath', 'insanity', 'thanksgiving', 'machete', 'revenge', 'drive-in theater', 'murder', 'decapitation', 'serial killer', 'slasher', 'killer', 'evil twin', 'mutilation', 'axe murder', 'psycho killer', 'framed for murder', 'madman', 'murder spree']","['Louise Lasser', 'Mark Soper', 'Marianne Kanter']",['John Grissmer']
1336595,Prince Seppl,"['In', 'this', 'comedy,', 'a', 'simple', 'inn', 'in', 'the', 'mountains', 'is', 'transformed', 'into', 'a', 'grand', 'hotel.']",['Comedy'],[],"['Philipp Weichand', 'Grit Haid', 'Hanns Beck-Gaden']",['Franz Osten']
716327,Yathrayude Anthyam,"['The', 'film', 'depicts', 'a', 'famous', 'Malayalam', ""writer's"", 'emotional', 'relationship', 'with', 'an', 'intellectual', 'who', 'leads', 'the', 'life', 'of', 'a', 'simple', 'farmer', 'in', 'a', 'remote', 'village.', 'The', 'story', 'unfolds', 'through', 'the', ""writer's"", 'bus', 'journey', 'to', 'visit', 'him.']","['Drama', 'TV Movie']",[],"['Murali', 'M G Soman', 'Annamma Abraham']",['K. G. George']
71676,Ghost Rider: Spirit of Vengeance,"['When', 'the', 'devil', 'resurfaces', 'with', 'aims', 'to', 'take', 'over', 'the', 'world', 'in', 'human', 'form,', 'Johnny', 'Blaze', 'reluctantly', 'comes', 'out', 'of', 'hiding', 'to', 'transform', 'into', 'the', 'flame-spewing', 'supernatural', 'hero', 'Ghost', 'Rider', '--', 'and', 'rescue', 'a', '10-year-old', 'boy', 'from', 'an', 'unsavory', 'end.']","['Action', 'Fantasy', 'Thriller']","['dying and death', 'skeleton', 'angel', 'monk', 'superhero', 'anti hero', 'eastern europe', 'cult', 'pact with the devil', 'biker', 'based on comic', 'motorcycle', 'devil', 'demon', 'dark hero', 'flamethrower', 'super power', 'devil worship']","['Nicolas Cage', 'Fergus Riordan', 'Violante Placido']","['Brian Taylor', 'Mark Neveldine']"
356026,The West Chamber,"['A', 'scholar', 'woos', 'the', 'daughter', 'of', 'an', 'important', 'family,', 'while', 'outwitting', 'rebels', 'who', 'try', 'to', 'capture', 'her.']","['Drama', 'Romance']",['peking opera'],"['Ivy Ling Po', 'Li Ching', 'Fang Ying']",['Griffin Yueh Feng']
