movie_id,title,overview,genres,keywords,cast,crew
396535,Train to Busan,"['When', 'a', 'zombie', 'virus', 'pushes', 'Korea', 'into', 'a', 'state', 'of', 'emergency,', 'those', 'trapped', 'on', 'an', 'express', 'train', 'to', 'Busan', 'must', 'fight', 'for', 'their', 'own', 'survival.']","['Horror', 'Thriller', 'Action', 'Adventure']","['zombie', 'train', 'survival horror', 'pandemic', 'hostile', 'busan, south korea', 'south korea', 'cruel', 'frightened', 'ghoulish', 'zombies']","['Gong Yoo', 'Kim Su-an', 'Jung Yu-mi']",['Yeon Sang-ho']
508947,Turning Red,"['Thirteen-year-old', 'Mei', 'is', 'experiencing', 'the', 'awkwardness', 'of', 'being', 'a', 'teenager', 'with', 'a', 'twist', '–', 'when', 'she', 'gets', 'too', 'excited,', 'she', 'transforms', 'into', 'a', 'giant', 'red', 'panda.']","['Animation', 'Family', 'Comedy', 'Fantasy']","['friendship', 'canada', 'concert', 'temple', 'shapeshifting', 'toronto, canada', 'coming of age', 'teenage girl', 'female protagonist', 'east asian lead', 'animals', 'domineering mother', 'perfectionist', 'aftercreditsstinger', 'woman director', 'ancestor', 'boy band', 'satirical', 'mother daughter relationship']","['Rosalie Chiang', 'Sandra Oh', 'Ava Morse']",['Domee Shi']
508947,Turning Red,"['Thirteen-year-old', 'Mei', 'is', 'experiencing', 'the', 'awkwardness', 'of', 'being', 'a', 'teenager', 'with', 'a', 'twist', '–', 'when', 'she', 'gets', 'too', 'excited,', 'she', 'transforms', 'into', 'a', 'giant', 'red', 'panda.']","['Animation', 'Family', 'Comedy', 'Fantasy']","['friendship', 'canada', 'concert', 'temple', 'shapeshifting', 'toronto, canada', 'coming of age', 'teenage girl', 'female protagonist', 'east asian lead', 'animals', 'domineering mother', 'perfectionist', 'aftercreditsstinger', 'woman director', 'ancestor', 'boy band', 'satirical', 'mother daughter relationship']","['Rosalie Chiang', 'Sandra Oh', 'Ava Morse']",['Domee Shi']
521029,Annabelle Comes Home,"['Determined', 'to', 'keep', 'Annabelle', 'from', 'wreaking', 'more', 'havoc,', 'demonologists', 'Ed', 'and', 'Lorraine', 'Warren', 'bring', 'the', 'possessed', 'doll', 'to', 'the', 'locked', 'artifacts', 'room', 'in', 'their', 'home,', 'placing', 'her', '“safely”', 'behind', 'sacred', 'glass', 'and', 'enlisting', 'a', 'priest’s', 'holy', 'blessing.', 'But', 'an', 'unholy', 'night', 'of', 'horror', 'awaits', 'as', 'Annabelle', 'awakens', 'the', 'evil', 'spirits', 'in', 'the', 'room,', 'who', 'all', 'set', 'their', 'sights', 'on', 'a', 'new', 'target—the', ""Warrens'"", 'ten-year-old', 'daughter,', 'Judy,', 'and', 'her', 'friends.']",['Horror'],"['supernatural', 'babysitter', 'priest', 'doll', 'creepy doll', 'jump scare', 'possessed doll', 'supernatural power', 'the conjuring universe']","['Mckenna Grace', 'Madison Iseman', 'Katie Sarife']",['Gary Dauberman']
372058,Your Name.,"['High', 'schoolers', 'Mitsuha', 'and', 'Taki', 'are', 'complete', 'strangers', 'living', 'separate', 'lives.', 'But', 'one', 'night,', 'they', 'suddenly', 'switch', 'places.', 'Mitsuha', 'wakes', 'up', 'in', 'Taki’s', 'body,', 'and', 'he', 'in', 'hers.', 'This', 'bizarre', 'occurrence', 'continues', 'to', 'happen', 'randomly,', 'and', 'the', 'two', 'must', 'adjust', 'their', 'lives', 'around', 'each', 'other.']","['Animation', 'Romance', 'Drama']","['high school', 'race against time', 'dreams', 'afterlife', 'natural disaster', 'supernatural', 'time travel', 'comet', 'romance', 'tragedy', 'school', 'body-swap', 'high school student', 'nonlinear timeline', 'star crossed lovers', 'anime', 'japanese high school', 'loving', 'romantic']","['Ryunosuke Kamiki', 'Mone Kamishiraishi', 'Ryo Narita']",['Makoto Shinkai']
571391,Chicuarotes,"['Cagalera', 'and', 'Moloteco', 'are', 'two', 'teenagers', 'from', 'San', 'Gregorio', 'Atlapulco', 'who', 'are', 'desperate', 'to', 'get', 'out', 'and', 'move', 'up', 'and', 'away', 'from', 'oppressive', 'circumstances.', 'When', 'they', 'hear', 'of', 'an', 'opportunity', 'to', 'buy', 'a', 'spot', 'in', 'the', 'electrician’s', 'union,', 'which', 'could', 'transform', 'their', 'lives,', 'they', 'quickly', 'devolve', 'into', 'the', 'criminal,', 'adult', 'underworld', 'of', 'Mexico', 'City', 'in', 'a', 'bid', 'to', 'buy', 'their', 'freedom.']","['Drama', 'Crime']","['coming of age', 'teenage boy', 'petty crimes', 'petty criminal', 'teenager', 'gay brother']","['Benny Emmanuel', 'Gabriel Carbajal', 'Leidi Gutiérrez']",['Gael García Bernal']
353081,Mission: Impossible - Fallout,"['When', 'an', 'IMF', 'mission', 'ends', 'badly,', 'the', 'world', 'is', 'faced', 'with', 'dire', 'consequences.', 'As', 'Ethan', 'Hunt', 'takes', 'it', 'upon', 'himself', 'to', 'fulfill', 'his', 'original', 'briefing,', 'the', 'CIA', 'begin', 'to', 'question', 'his', 'loyalty', 'and', 'his', 'motives.', 'The', 'IMF', 'team', 'find', 'themselves', 'in', 'a', 'race', 'against', 'time,', 'hunted', 'by', 'assassins', 'while', 'trying', 'to', 'prevent', 'a', 'global', 'catastrophe.']","['Action', 'Adventure']","['mask', 'race against time', 'london, england', 'central intelligence agency (cia)', 'helicopter', 'paris, france', 'plutonium', 'chase', 'gun', 'spy', 'countdown', 'fake identity', 'stunt', 'fistfight', 'double agent', 'norway', 'sequel', 'infiltration', 'mi6', 'motorcycle', 'killer', 'bomb remote detonator', 'nuclear weapons', 'handgun', 'fictional government agency', 'hand to hand combat', 'motorcycle chase', 'government agency', 'kashmir', 'french police', 'helicopter chase', 'based on tv series', 'secret government agency', 'action', 'excited', 'terrorist', 'cia']","['Tom Cruise', 'Henry Cavill', 'Ving Rhames']",['Christopher McQuarrie']
718930,Bullet Train,"['Unlucky', 'assassin', 'Ladybug', 'is', 'determined', 'to', 'do', 'his', 'job', 'peacefully', 'after', 'one', 'too', 'many', 'gigs', 'gone', 'off', 'the', 'rails.', 'Fate,', 'however,', 'may', 'have', 'other', 'plans,', 'as', ""Ladybug's"", 'latest', 'mission', 'puts', 'him', 'on', 'a', 'collision', 'course', 'with', 'lethal', 'adversaries', 'from', 'around', 'the', 'globe—all', 'with', 'connected,', 'yet', 'conflicting,', 'objectives—on', 'the', ""world's"", 'fastest', 'train.']","['Action', 'Comedy', 'Thriller']","['mission', 'japan', 'assassin', 'based on novel or book', 'train', 'luck', 'deadly snake', 'duringcreditsstinger', 'amused', 'shinkansen']","['Brad Pitt', 'Joey King', 'Aaron Taylor-Johnson']",['David Leitch']
147441,Exodus: Gods and Kings,"['The', 'defiant', 'leader', 'Moses', 'rises', 'up', 'against', 'the', 'Egyptian', 'Pharaoh', 'Ramses,', 'setting', '400,000', 'slaves', 'on', 'a', 'monumental', 'journey', 'of', 'escape', 'from', 'Egypt', 'and', 'its', 'terrifying', 'cycle', 'of', 'deadly', 'plagues.']","['Adventure', 'Drama', 'Action']","['epic', 'moses', 'bible', 'racism', 'slave', 'ancient egypt', 'old testament', 'angry', 'aggressive', 'ramses', 'bitter', 'apathetic', 'callous', 'mean spirited', 'biblical epic']","['Christian Bale', 'Joel Edgerton', 'Ben Kingsley']",['Ridley Scott']
1388874,Boss Ma'am,"['V.A.D.', 'and', 'Charm', 'try', 'to', 'outplay', 'each', 'other', 'in', 'a', 'game', 'of', 'deceit.', 'When', 'a', 'terror', 'female', 'boss', 'was', 'blackmailed', 'by', 'her', 'assistant,', 'she', 'has', 'no', 'choice', 'but', 'to', 'obey', 'and', 'play', 'with', 'her.']",['Drama'],"['softcore', 'sexy']","['Jenn Rosa', 'Vern Kaye', 'Aerol Carmelo']",['Iar Arondaing']
335983,Venom,"['Investigative', 'journalist', 'Eddie', 'Brock', 'attempts', 'a', 'comeback', 'following', 'a', 'scandal,', 'but', 'accidentally', 'becomes', 'the', 'host', 'of', 'Venom,', 'a', 'violent,', 'super', 'powerful', 'alien', 'symbiote.', 'Soon,', 'he', 'must', 'rely', 'on', 'his', 'newfound', 'powers', 'to', 'protect', 'the', 'world', 'from', 'a', 'shadowy', 'organization', 'looking', 'for', 'a', 'symbiote', 'of', 'their', 'own.']","['Science Fiction', 'Action']","['spacecraft', 'san francisco, california', 'superhero', 'anti hero', 'alien life-form', 'based on comic', 'aftercreditsstinger', 'duringcreditsstinger', 'business tycoon', 'symbiote', 'genetic experiment', 'venom', ""sony's spider-man universe""]","['Tom Hardy', 'Michelle Williams', 'Riz Ahmed']",['Ruben Fleischer']
1429744,Ziam,"['In', 'a', 'fight', 'for', 'survival', 'against', 'a', 'horrifying', 'army', 'of', 'zombies,', 'a', 'former', 'Muay', 'Thai', 'fighter', 'must', 'use', 'skill,', 'speed', 'and', 'grit', 'to', 'save', 'his', 'girlfriend.']","['Horror', 'Thriller', 'Action']",['zombie'],"['Prin Suparat', 'Nuttanicha Dungwattanawanich', 'Wanvayla Boonnithipaisit']",['Kulp Kaljareuk']
939099,swingers ZwingerZ,[],"['Documentary', 'Romance', 'Drama']","['swinger club', 'swinger', 'zwingerz', 'parejas liberales', 'intercambio de pareja']",[],['zwingerz.com']
76341,Mad Max: Fury Road,"['An', 'apocalyptic', 'story', 'set', 'in', 'the', 'furthest', 'reaches', 'of', 'our', 'planet,', 'in', 'a', 'stark', 'desert', 'landscape', 'where', 'humanity', 'is', 'broken,', 'and', 'most', 'everyone', 'is', 'crazed', 'fighting', 'for', 'the', 'necessities', 'of', 'life.', 'Within', 'this', 'world', 'exist', 'two', 'rebels', 'on', 'the', 'run', 'who', 'just', 'might', 'be', 'able', 'to', 'restore', 'order.']","['Action', 'Adventure', 'Science Fiction']","['rescue', 'future', 'australia', 'chase', 'dystopia', 'post-apocalyptic future', 'survival', 'on the run', 'on the road', 'desert', 'convoy', 'peak oil', 'dark future', 'car', 'suspenseful', 'awestruck', 'commanding']","['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult']",['George Miller']
1450599,K.O.,"['A', 'former', 'fighter', 'must', 'find', 'the', 'missing', 'son', 'of', 'an', 'opponent', 'he', 'accidentally', 'killed', 'years', 'ago,', 'taking', 'on', 'a', 'brutally', 'violent', 'crime', 'gang', 'in', 'Marseille.']","['Action', 'Drama', 'Adventure']","['shotgun', 'torture', 'police investigation', 'missing son', 'accidental killing', 'widowed mother', 'mma fighter']","['Ciryl Gane', 'Alice Belaïdi', 'Foued Nabba']",['Antoine Blossier']
389,12 Angry Men,"['The', 'defense', 'and', 'the', 'prosecution', 'have', 'rested', 'and', 'the', 'jury', 'is', 'filing', 'into', 'the', 'jury', 'room', 'to', 'decide', 'if', 'a', 'young', 'Spanish-American', 'is', 'guilty', 'or', 'innocent', 'of', 'murdering', 'his', 'father.', 'What', 'begins', 'as', 'an', 'open', 'and', 'shut', 'case', 'soon', 'becomes', 'a', 'mini-drama', 'of', 'each', 'of', 'the', ""jurors'"", 'prejudices', 'and', 'preconceptions', 'about', 'the', 'trial,', 'the', 'accused,', 'and', 'each', 'other.']",['Drama'],"['death penalty', 'anonymity', 'court case', 'court', 'judge', 'jurors', 'father murder', 'class', 'heat', 'innocence', 'puerto rico', 'based on play or musical', 'black and white', 'courtroom', 'courtroom drama', 'dialog driven', 'persidangan', 'sidang']","['Martin Balsam', 'John Fiedler', 'Lee J. Cobb']",['Sidney Lumet']
701387,Bugonia,"['Two', 'conspiracy', 'obsessed', 'young', 'men', 'kidnap', 'the', 'high-powered', 'CEO', 'of', 'a', 'major', 'company,', 'convinced', 'that', 'she', 'is', 'an', 'alien', 'intent', 'on', 'destroying', 'planet', 'Earth.']","['Comedy', 'Science Fiction', 'Thriller']","['saving the world', 'capitalism', 'kidnapping', 'paranoia', 'delusion', 'symbolism', 'remake', 'extraterrestrial', 'power politics', 'mental illness', 'disturbed', 'hierarchy', 'global threat', 'absurdism', 'political conflict', 'alien conspiracy', 'ecologism', 'social critique', 'suspenseful', 'intense', 'black comedy']","['Emma Stone', 'Jesse Plemons', 'Aidan Delbis']",['Yorgos Lanthimos']
335984,Blade Runner 2049,"['Thirty', 'years', 'after', 'the', 'events', 'of', 'the', 'first', 'film,', 'a', 'new', 'blade', 'runner,', 'LAPD', 'Officer', 'K,', 'unearths', 'a', 'long-buried', 'secret', 'that', 'has', 'the', 'potential', 'to', 'plunge', ""what's"", 'left', 'of', 'society', 'into', 'chaos.', ""K's"", 'discovery', 'leads', 'him', 'on', 'a', 'quest', 'to', 'find', 'Rick', 'Deckard,', 'a', 'former', 'LAPD', 'blade', 'runner', 'who', 'has', 'been', 'missing', 'for', '30', 'years.']","['Science Fiction', 'Drama']","['future', 'android', 'bounty hunter', 'artificial intelligence (a.i.)', 'genetics', 'dystopia', 'sequel', 'cyberpunk', 'los angeles, california', 'las vegas', 'tech noir', 'meditative', 'human clone', 'blade runner', '2040s', 'cautionary', 'audacious', 'compassionate']","['Ryan Gosling', 'Harrison Ford', 'Ana de Armas']",['Denis Villeneuve']
10681,WALL·E,"['What', 'if', 'mankind', 'had', 'to', 'leave', 'Earth', 'and', 'somebody', 'forgot', 'to', 'turn', 'the', 'last', 'robot', 'off?', 'After', 'hundreds', 'of', 'years', 'doing', 'what', 'he', 'was', 'built', 'for,', 'WALL•E', 'discovers', 'a', 'new', 'purpose', 'in', 'life', 'when', 'he', 'meets', 'a', 'sleek', 'search', 'robot', 'named', 'EVE.', 'EVE', 'comes', 'to', 'realize', 'that', 'WALL•E', 'has', 'inadvertently', 'stumbled', 'upon', 'the', 'key', 'to', 'the', ""planet's"", 'future,', 'and', 'races', 'back', 'to', 'space', 'to', 'report', 'to', 'the', 'humans.', 'Meanwhile,', 'WALL•E', 'chases', 'EVE', 'across', 'the', 'galaxy', 'and', 'sets', 'into', 'motion', 'one', 'of', 'the', 'most', 'imaginative', 'adventures', 'ever', 'brought', 'to', 'the', 'big', 'screen.']","['Animation', 'Family', 'Science Fiction']","['garbage', 'dystopia', 'space travel', 'distant future', 'loneliness', 'robot', 'aftercreditsstinger', 'duringcreditsstinger']","['Ben Burtt', 'Elissa Knight', 'Jeff Garlin']",['Andrew Stanton']
65502,Fools' Parade,"['When', 'a', 'trio', 'of', 'ex-convicts', 'led', 'by', 'Mattie', 'Appleyard', 'is', 'released', 'from', 'prison,', 'they', 'hope', 'to', 'open', 'a', 'general', 'store', 'using', 'money', 'Mattie', 'has', 'saved', 'during', 'his', '40-year', 'sentence.', 'This', 'attempt', 'is', 'met', 'with', 'great', 'resistance', 'from', 'a', 'corrupt', 'prison', 'official', 'and', 'the', 'banker', 'who', 'issued', 'Mattie', 'the', 'check.']","['Comedy', 'Drama', 'Thriller']",['1930s'],"['James Stewart', 'George Kennedy', 'Anne Baxter']",['Andrew V. McLaglen']
345,Eyes Wide Shut,"['After', 'Dr.', 'Bill', ""Harford's"", 'wife,', 'Alice,', 'admits', 'to', 'having', 'sexual', 'fantasies', 'about', 'a', 'man', 'she', 'met,', 'Bill', 'becomes', 'obsessed', 'with', 'having', 'a', 'sexual', 'encounter.', 'He', 'discovers', 'an', 'underground', 'sexual', 'group', 'and', 'attends', 'one', 'of', 'their', 'meetings', '--', 'and', 'quickly', 'discovers', 'that', 'he', 'is', 'in', 'over', 'his', 'head.']","['Drama', 'Thriller', 'Mystery']","['new york city', 'prostitute', 'based on novel or book', 'sexual obsession', 'sacrifice', 'christmas party', 'eroticism', 'orgy', 'masked ball', 'marriage', 'secret society', 'cult', 'marijuana', 'conspiracy', 'consumerism', 'mansion', 'doctor', 'lust', 'drugs', 'disguise', 'illegal prostitution', 'sexual desire', 'ego', 'bribery', 'macabre', 'voyeurism', 'paranoid', 'male egos', 'sex party', 'marital crisis', 'relationships', 'costume shop', 'hooker', 'provocative', 'suspenseful', 'critical', 'tense', 'romantic', 'audacious', 'bold', 'shaggy dog story']","['Tom Cruise', 'Nicole Kidman', 'Sydney Pollack']",['Stanley Kubrick']
453395,Doctor Strange in the Multiverse of Madness,"['Doctor', 'Strange,', 'with', 'the', 'help', 'of', 'mystical', 'allies', 'both', 'old', 'and', 'new,', 'traverses', 'the', 'mind-bending', 'and', 'dangerous', 'alternate', 'realities', 'of', 'the', 'Multiverse', 'to', 'confront', 'a', 'mysterious', 'new', 'adversary.']","['Fantasy', 'Action', 'Adventure']","['magic', 'superhero', 'based on comic', 'alternative reality', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)']","['Benedict Cumberbatch', 'Xochitl Gomez', 'Elizabeth Olsen']",['Sam Raimi']
272,Batman Begins,"['Driven', 'by', 'tragedy,', 'billionaire', 'Bruce', 'Wayne', 'dedicates', 'his', 'life', 'to', 'uncovering', 'and', 'defeating', 'the', 'corruption', 'that', 'plagues', 'his', 'home,', 'Gotham', 'City.', 'Unable', 'to', 'work', 'within', 'the', 'system,', 'he', 'instead', 'creates', 'a', 'new', 'identity,', 'a', 'symbol', 'of', 'fear', 'for', 'the', 'criminal', 'underworld', '-', 'The', 'Batman.']","['Drama', 'Crime', 'Action']","['martial arts', 'undercover', 'loss of loved one', 'secret identity', 'crime fighter', 'superhero', 'based on comic', 'rivalry', 'ninja', 'vigilante', 'tragic hero', 'super power', 'haunted by the past', 'evil doctor', 'master villain', 'unfulfilled love', 'inspirational']","['Christian Bale', 'Michael Caine', 'Liam Neeson']",['Christopher Nolan']
652,Troy,"['In', 'year', '1250', 'B.C.', 'during', 'the', 'late', 'Bronze', 'age,', 'two', 'emerging', 'nations', 'begin', 'to', 'clash.', 'Paris,', 'the', 'Trojan', 'prince,', 'convinces', 'Helen,', 'Queen', 'of', 'Sparta,', 'to', 'leave', 'her', 'husband', 'Menelaus,', 'and', 'sail', 'with', 'him', 'back', 'to', 'Troy.', 'After', 'Menelaus', 'finds', 'out', 'that', 'his', 'wife', 'was', 'taken', 'by', 'the', 'Trojans,', 'he', 'asks', 'his', 'brother', 'Agamemnon', 'to', 'help', 'him', 'get', 'her', 'back.', 'Agamemnon', 'sees', 'this', 'as', 'an', 'opportunity', 'for', 'power.', 'They', 'set', 'off', 'with', '1,000', 'ships', 'holding', '50,000', 'Greeks', 'to', 'Troy.']","['War', 'Action', 'History']","['epic', 'adultery', 'sibling relationship', 'hostility', 'bravery', 'mythology', 'beauty', 'trojan war', 'wall', 'fraud', 'sword fight', 'battlefield', 'historical fiction', 'ancient world', 'based on song, poem or rhyme', 'pyre', 'ancient greece', 'peplum', 'trojan horse', 'bronze age', 'sparta greece', 'grand', 'ships', 'sword and sandal', 'helmet', 'exhilarated', '12th century bc', 'achilles', 'helen of troy']","['Brad Pitt', 'Orlando Bloom', 'Eric Bana']",['Wolfgang Petersen']
2109,Rush Hour,"['When', 'Hong', 'Kong', 'Inspector', 'Lee', 'is', 'summoned', 'to', 'Los', 'Angeles', 'to', 'investigate', 'a', 'kidnapping,', 'the', 'FBI', ""doesn't"", 'want', 'any', 'outside', 'help', 'and', 'assigns', 'cocky', 'LAPD', 'Detective', 'James', 'Carter', 'to', 'distract', 'Lee', 'from', 'the', 'case.', 'Not', 'content', 'to', 'watch', 'the', 'action', 'from', 'the', 'sidelines,', 'Lee', 'and', 'Carter', 'form', 'an', 'unlikely', 'partnership', 'and', 'investigate', 'the', 'case', 'themselves.']","['Action', 'Comedy', 'Crime']","['martial arts', 'fbi', 'two man army', 'chinese mafia', 'cop', 'los angeles, california', 'east asian lead', 'buddy cop', 'consul', 'crime lord', 'art treasures', 'child kidnapping', 'duringcreditsstinger', 'action hero', 'hilarious', 'amused']","['Jackie Chan', 'Chris Tucker', 'Tom Wilkinson']",['Brett Ratner']
11036,The Notebook,"['An', 'epic', 'love', 'story', 'centered', 'around', 'an', 'older', 'man', 'who', 'reads', 'aloud', 'to', 'a', 'woman', 'with', ""Alzheimer's."", 'From', 'a', 'faded', 'notebook,', 'the', 'old', ""man's"", 'words', 'bring', 'to', 'life', 'the', 'story', 'about', 'a', 'couple', 'who', 'is', 'separated', 'by', 'World', 'War', 'II,', 'and', 'is', 'then', 'passionately', 'reunited,', 'seven', 'years', 'later,', 'after', 'they', 'have', 'taken', 'different', 'paths.']","['Romance', 'Drama']","['secret love', 'based on novel or book', ""love of one's life"", 'fight', 'poem', 'river', 'sadness', 'class', 'dementia', 'melancholy', 'tears', 'candle', 'mailbox', ""valentine's day"", 'romantic']","['Ryan Gosling', 'Rachel McAdams', 'Gena Rowlands']",['Nick Cassavetes']
56292,Mission: Impossible - Ghost Protocol,"['Ethan', 'Hunt', 'and', 'his', 'team', 'are', 'racing', 'against', 'time', 'to', 'track', 'down', 'a', 'dangerous', 'terrorist', 'named', 'Hendricks,', 'who', 'has', 'gained', 'access', 'to', 'Russian', 'nuclear', 'launch', 'codes', 'and', 'is', 'planning', 'a', 'strike', 'on', 'the', 'United', 'States.', 'An', 'attempt', 'to', 'stop', 'him', 'ends', 'in', 'an', 'explosion', 'causing', 'severe', 'destruction', 'to', 'the', 'Kremlin', 'and', 'the', 'IMF', 'to', 'be', 'implicated', 'in', 'the', 'bombing,', 'forcing', 'the', 'President', 'to', 'disavow', 'them.', 'No', 'longer', 'being', 'aided', 'by', 'the', 'government,', 'Ethan', 'and', 'his', 'team', 'chase', 'Hendricks', 'around', 'the', 'globe,', 'although', 'they', 'might', 'still', 'be', 'too', 'late', 'to', 'stop', 'a', 'disaster.']","['Action', 'Thriller', 'Adventure']","['mask', 'assassin', 'budapest, hungary', 'skyscraper', 'secret intelligence service', 'sandstorm', 'seattle, washington', 'satellite', 'fake identity', 'mumbai (bombay), india', 'car crash', 'sequel', 'prison escape', 'dubai', 'infiltration', 'billionaire', 'terrorism', 'disguise', 'bombing', 'jet', 'nuclear threat', 'undercover operation', 'fictional government agency', 'moscow, russia', 'field agent', 'clandestine', 'analyst', 'government agency', 'nuclear submarine', 'kremlin', 'disavowed', 'based on tv series', 'secret government agency', 'suspenseful', 'nuclear launch codes', 'burj khalifa', 'scaling a building', 'amused', 'bold']","['Tom Cruise', 'Paula Patton', 'Simon Pegg']",['Brad Bird']
626332,Flamin' Hot,"['The', 'inspiring', 'true', 'story', 'of', 'Richard', 'Montañez,', 'the', 'Frito', 'Lay', 'janitor', 'who', 'channeled', 'his', 'Mexican', 'American', 'heritage', 'and', 'upbringing', 'to', 'turn', 'the', 'iconic', ""Flamin'"", 'Hot', 'Cheetos', 'into', 'a', 'snack', 'that', 'disrupted', 'the', 'food', 'industry', 'and', 'became', 'a', 'global', 'pop', 'culture', 'phenomenon.']","['Drama', 'History']","['biography', 'based on true story', 'janitor', 'mexican american', 'woman director']","['Jesse García', 'Annie Gonzalez', 'Emilio Rivera']",['Eva Longoria']
568124,Encanto,"['The', 'tale', 'of', 'an', 'extraordinary', 'family,', 'the', 'Madrigals,', 'who', 'live', 'hidden', 'in', 'the', 'mountains', 'of', 'Colombia,', 'in', 'a', 'magical', 'house,', 'in', 'a', 'vibrant', 'town,', 'in', 'a', 'wondrous,', 'charmed', 'place', 'called', 'an', 'Encanto.', 'The', 'magic', 'of', 'the', 'Encanto', 'has', 'blessed', 'every', 'child', 'in', 'the', 'family—every', 'child', 'except', 'one,', 'Mirabel.', 'But', 'when', 'she', 'discovers', 'that', 'the', 'magic', 'surrounding', 'the', 'Encanto', 'is', 'in', 'danger,', 'Mirabel', 'decides', 'that', 'she,', 'the', 'only', 'ordinary', 'Madrigal,', 'might', 'just', 'be', 'her', 'exceptional', ""family's"", 'last', 'hope.']","['Animation', 'Comedy', 'Family', 'Fantasy']","['strong woman', 'magic', 'sadness', 'immigration', 'supernatural', 'beauty', 'musical', 'big family', 'forest', 'family secrets', 'family relationships', 'flamenco', 'joy of life', 'teenage girl', 'female protagonist', 'family conflict', 'helping children', 'matriarch', 'colombia']","['Stephanie Beatriz', 'María Cecilia Botero', 'John Leguizamo']","['Byron Howard', 'Jared Bush']"
14160,Up,"['Carl', 'Fredricksen', 'spent', 'his', 'entire', 'life', 'dreaming', 'of', 'exploring', 'the', 'globe', 'and', 'experiencing', 'life', 'to', 'its', 'fullest.', 'But', 'at', 'age', '78,', 'life', 'seems', 'to', 'have', 'passed', 'him', 'by,', 'until', 'a', 'twist', 'of', 'fate', '(and', 'a', 'persistent', '8-year', 'old', 'Wilderness', 'Explorer', 'named', 'Russell)', 'gives', 'him', 'a', 'new', 'lease', 'on', 'life.']","['Animation', 'Comedy', 'Family', 'Adventure']","['central and south america', 'age difference', 'villain', 'balloon', 'travel', 'dog', 'duringcreditsstinger', 'pets', 'exploring', 'senior']","['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']",['Pete Docter']
57800,Ice Age: Continental Drift,"['Manny,', 'Diego,', 'and', 'Sid', 'embark', 'upon', 'another', 'adventure', 'after', 'their', 'continent', 'is', 'set', 'adrift.', 'Using', 'an', 'iceberg', 'as', 'a', 'ship,', 'they', 'encounter', 'sea', 'creatures', 'and', 'battle', 'pirates', 'as', 'they', 'explore', 'a', 'new', 'world.']","['Animation', 'Comedy', 'Adventure', 'Family']","['villain', 'sequel', 'prehistory', 'seal (animal)', 'aftercreditsstinger', 'duringcreditsstinger', 'melting ice', 'floating ice', 'land bridge', 'era', 'glaciale']","['Ray Romano', 'John Leguizamo', 'Denis Leary']","['Steve Martino', 'Mike Thurmeier']"
1280089,The Siege at Thorn High,"['Edwin', 'promised', 'to', 'his', 'sister', 'on', 'her', 'death', 'bed', 'to', 'find', 'her', 'son', 'she', 'gave', 'up', 'long', 'time', 'ago.', ""Edwin's"", 'quest', 'brought', 'him', 'to', 'become', 'a', 'substitute', 'teacher', 'in', 'Duri', 'High', 'School,', 'Jakarta,', 'a', 'school', 'for', 'juvenile', 'delinquents.', 'There', 'he', 'must', 'face', 'the', 'most', 'violent', 'students', 'to', 'find', 'his', 'nephew.', 'When', 'he', 'eventually', 'finds', 'the', 'boy,', 'a', 'city-wide', 'riot', 'erupts', 'and', 'Edwin', 'is', 'trapped', 'im', 'the', 'school', 'with', 'the', 'cruel', 'kids', 'out', 'for', 'his', 'blood.']","['Action', 'Crime', 'Thriller']","['high school', 'chaos', 'dystopia', 'violence in schools', 'teacher', 'school', 'discrimination', 'social conflict', 'aggressive', 'turbulence', 'political thriller', 'dark future', 'unrest', 'dark', 'student', 'ethnicity', 'tragic', 'dystopian', 'religion issue', 'race and inter-group relations', 'psychological tension', 'bukit duri jakarta', 'sensitive issue', 'dystopian future', 'suspenful', 'message of humanity']","['Morgan Oey', 'Omara Esteghlal', 'Hana Malasan']",['Joko Anwar']
49051,The Hobbit: An Unexpected Journey,"['Bilbo', 'Baggins,', 'a', 'hobbit', 'enjoying', 'his', 'quiet', 'life,', 'is', 'swept', 'into', 'an', 'epic', 'quest', 'by', 'Gandalf', 'the', 'Grey', 'and', 'thirteen', 'dwarves', 'who', 'seek', 'to', 'reclaim', 'their', 'mountain', 'home', 'from', 'Smaug,', 'the', 'dragon.']","['Adventure', 'Fantasy', 'Action']","['based on novel or book', 'elves', 'dwarf', 'magic', 'horseback riding', 'sword', 'burglar', 'legend', 'riddle', 'mountain', 'contract', 'travel', 'troll', 'creature', 'thunderstorm', 'fantasy world', 'wizard', 'epic battle', 'lost ring', 'journey', 'ring', 'tunnel', 'underground lake', 'buried treasure', 'invisibility', 'quest', 'live action and animation', 'high fantasy', 'sword and sorcery', 'trekking', 'goblins', 'good versus evil', 'fantasy creature', 'amused', 'excited']","['Martin Freeman', 'Ian McKellen', 'Richard Armitage']",['Peter Jackson']
